"Feature","AvgWeight","CancerType"
"endothelial cell of lymphatic vessel_Lung",0.00163130866252401,"Gastric cancer"
"kidney epithelial cell_Kidney",0.00160703929125539,"Gastric cancer"
"epithelial cell of uterus_Uterus",0.00157449206393314,"Gastric cancer"
"stem cell_Eye",0.00154247330139429,"Gastric cancer"
"classical monocyte_Lymph Node",0.00150613084295385,"Gastric cancer"
"type I pneumocyte_Lung",0.00149814045394357,"Gastric cancer"
"plasmacytoid dendritic cell_Lymph Node",0.00144567735307223,"Gastric cancer"
"neutrophil_Liver",0.00142917308090463,"Gastric cancer"
"T cell_Pancreas",0.00142176613033838,"Gastric cancer"
"non classical monocyte_Blood",0.00138819003036039,"Gastric cancer"
"erythrocyte_Liver",0.00137659480163499,"Gastric cancer"
"myoepithelial cell_Salivary Gland",0.00136786048841168,"Gastric cancer"
"CD4 positive alpha beta T cell_Large Intestine",0.00136108278474406,"Gastric cancer"
"regulatory T cell_Skin",0.00134592985508912,"Gastric cancer"
"B cell_Vasculature",0.0013395306976523,"Gastric cancer"
"basophil_Blood",0.00133927127709779,"Gastric cancer"
"granulocyte_Blood",0.00132519795973313,"Gastric cancer"
"endothelial cell of lymphatic vessel_Mammary",0.00129051916955823,"Gastric cancer"
"epithelial cell of lacrimal sac_Eye",0.00126756000784272,"Gastric cancer"
"naive thymus derived CD4 positive alpha beta T cell_Blood",0.0012649220375554,"Gastric cancer"
"mast cell_Vasculature",0.00124170389573282,"Gastric cancer"
"type I NK T cell_Lymph Node",0.00123925748502592,"Gastric cancer"
"B cell_Lymph Node",0.00122846736737759,"Gastric cancer"
"mature NK T cell_Pancreas",0.00120156273827017,"Gastric cancer"
"myometrial cell_Uterus",0.00119183086319333,"Gastric cancer"
"CD4 positive alpha beta memory T cell_Blood",0.00118634313018012,"Gastric cancer"
"naive thymus derived CD4 positive alpha beta T cell_Spleen",0.00116773461198285,"Gastric cancer"
"endothelial cell of lymphatic vessel_Tongue",0.00115781537956996,"Gastric cancer"
"DN4 thymocyte_Thymus",0.00115242587322365,"Gastric cancer"
"endothelial cell of lymphatic vessel_Uterus",0.00114120806744302,"Gastric cancer"
"CD141 positive myeloid dendritic cell_Spleen",0.00113873364437033,"Gastric cancer"
"intestinal crypt stem cell_Small Intestine",0.00113767842929899,"Gastric cancer"
"neutrophil_Lymph Node",0.00110146225911192,"Gastric cancer"
"CD4 positive alpha beta T cell_Small Intestine",0.00109070449208096,"Gastric cancer"
"B cell_Small Intestine",0.00108232462347194,"Gastric cancer"
"pancreatic D cell_Pancreas",0.00107547067051288,"Gastric cancer"
"macrophage_Eye",0.00105736804889063,"Gastric cancer"
"vein endothelial cell_Lung",0.00104284893000221,"Gastric cancer"
"type I NK T cell_Spleen",0.00102903522803528,"Gastric cancer"
"T cell_Fat",0.00102573010177306,"Gastric cancer"
"CD8 positive alpha beta memory T cell_Spleen",0.00100068130068674,"Gastric cancer"
"mesothelial cell_Muscle",0.000994386031345956,"Gastric cancer"
"mast cell_Pancreas",0.000985497435743892,"Gastric cancer"
"neutrophil_Salivary Gland",0.000979767040304232,"Gastric cancer"
"lung ciliated cell_Lung",0.000976872690966553,"Gastric cancer"
"memory B cell_Bone Marrow",0.000942112326540713,"Gastric cancer"
"plasma cell_Salivary Gland",0.000927117461590219,"Gastric cancer"
"B cell_Trachea",0.000925222999770127,"Gastric cancer"
"capillary endothelial cell_Muscle",0.000921496947290544,"Gastric cancer"
"fibroblast of cardiac tissue_Heart",0.000900188762831989,"Gastric cancer"
"pancreatic stellate cell_Pancreas",0.000882242546975804,"Gastric cancer"
"erythrocyte_Muscle",0.000876937893905296,"Gastric cancer"
"effector CD4 positive alpha beta T cell_Lung",0.000870552070046034,"Gastric cancer"
"mast cell_Trachea",0.00086660411779625,"Gastric cancer"
"smooth muscle cell_Vasculature",0.000850950373036543,"Gastric cancer"
"mesothelial cell_Thymus",0.000827423105153017,"Gastric cancer"
"plasmacytoid dendritic cell_Blood",0.000822202896858812,"Gastric cancer"
"regulatory T cell_Spleen",0.000822079258244647,"Gastric cancer"
"effector CD8 positive alpha beta T cell_Lung",0.00080883468708604,"Gastric cancer"
"endothelial cell of hepatic sinusoid_Liver",0.000795493310073568,"Gastric cancer"
"B cell_Eye",0.000775433298925247,"Gastric cancer"
"CD4 positive alpha beta memory T cell_Skin",0.000773983504711624,"Gastric cancer"
"mature NK T cell_Muscle",0.000753409481161278,"Gastric cancer"
"macrophage_Bladder",0.000720146569752766,"Gastric cancer"
"basal cell of prostate epithelium_Prostate",0.0007002064458535,"Gastric cancer"
"macrophage_Skin",0.000686959552397354,"Gastric cancer"
"plasma cell_Lung",0.000679811720339822,"Gastric cancer"
"T cell_Eye",0.000678149902357339,"Gastric cancer"
"erythroid lineage cell_Eye",0.000675123440666195,"Gastric cancer"
"plasma cell_Large Intestine",0.000673989651830939,"Gastric cancer"
"basophil_Lung",0.000671578439663276,"Gastric cancer"
"mature NK T cell_Thymus",0.000665175824217808,"Gastric cancer"
"duct epithelial cell_Salivary Gland",0.000661988738693826,"Gastric cancer"
"CD8 positive alpha beta T cell_Eye",0.00066194499862848,"Gastric cancer"
"T cell_Trachea",0.000646567578407058,"Gastric cancer"
"monocyte_Thymus",0.000638164315249831,"Gastric cancer"
"innate lymphoid cell_Thymus",0.000634311400767739,"Gastric cancer"
"cardiac muscle cell_Heart",0.000629446852965092,"Gastric cancer"
"type II pneumocyte_Lung",0.000620331493463418,"Gastric cancer"
"immature natural killer cell_Thymus",0.000617634272317843,"Gastric cancer"
"erythroid progenitor cell_Prostate",0.000612068775368052,"Gastric cancer"
"naive B cell_Blood",0.000606185581319016,"Gastric cancer"
"type B pancreatic cell_Pancreas",0.000594307147802821,"Gastric cancer"
"mesenchymal stem cell_Fat",0.000579108157989178,"Gastric cancer"
"bladder urothelial cell_Bladder",0.00057835287877634,"Gastric cancer"
"B cell_Salivary Gland",0.000572178765553477,"Gastric cancer"
"neutrophil_Blood",0.000557597104848501,"Gastric cancer"
"epithelial cell_Prostate",0.000530026143806062,"Gastric cancer"
"transit amplifying cell of colon_Large Intestine",0.000523588259644015,"Gastric cancer"
"effector CD4 positive alpha beta T cell_Lymph Node",0.000514410538370075,"Gastric cancer"
"CD4 positive alpha beta T cell_Bone Marrow",0.0005086460591546,"Gastric cancer"
"plasma cell_Bone Marrow",0.000503933899498177,"Gastric cancer"
"common myeloid progenitor_Bone Marrow",0.000500820094121888,"Gastric cancer"
"CD4 positive alpha beta T cell_Lung",0.000497420159117043,"Gastric cancer"
"intestinal tuft cell_Large Intestine",0.000491395575281724,"Gastric cancer"
"stromal cell_Eye",0.000480868220033424,"Gastric cancer"
"T cell_Salivary Gland",0.000480099683538557,"Gastric cancer"
"erythrocyte_Blood",0.000471867691745829,"Gastric cancer"
"paneth cell of colon_Large Intestine",0.000468218419927028,"Gastric cancer"
"pancreatic A cell_Pancreas",0.000460141998298093,"Gastric cancer"
"fibroblast_Uterus",0.000447923558047676,"Gastric cancer"
"keratocyte_Eye",0.000440456152182986,"Gastric cancer"
"vein endothelial cell_Bladder",0.000439555350121888,"Gastric cancer"
"intestinal enteroendocrine cell_Large Intestine",0.0004332232872728,"Gastric cancer"
"erythrocyte_Spleen",0.000431088998797437,"Gastric cancer"
"effector CD8 positive alpha beta T cell_Lymph Node",0.000421041913112114,"Gastric cancer"
"club cell_Prostate",0.000418751673500487,"Gastric cancer"
"T cell_Vasculature",0.000379795998021491,"Gastric cancer"
"erythrocyte_Thymus",0.000360439008447216,"Gastric cancer"
"B cell_Thymus",0.000355810038530243,"Gastric cancer"
"adventitial cell_Lung",0.000340780396542734,"Gastric cancer"
"corneal epithelial cell_Eye",0.000335954353951778,"Gastric cancer"
"mesothelial cell_Lung",0.0003323703701535,"Gastric cancer"
"memory B cell_Thymus",0.000332136697624662,"Gastric cancer"
"mature conventional dendritic cell_Lymph Node",0.000328106668610113,"Gastric cancer"
"mesenchymal stem cell_Muscle",0.000323064688389929,"Gastric cancer"
"microglial cell_Eye",0.00031974109236491,"Gastric cancer"
"mature NK T cell_Lung",0.000318666053059805,"Gastric cancer"
"intestinal crypt stem cell of large intestine_Large Intestine",0.000272996000923913,"Gastric cancer"
"mature NK T cell_Bone Marrow",0.000250350909363956,"Gastric cancer"
"keratinocyte_Tongue",0.000233627216644047,"Gastric cancer"
"neutrophil_Trachea",0.00020885609744071,"Gastric cancer"
"intermediate monocyte_Lymph Node",0.000182158970738321,"Gastric cancer"
"pancreatic ductal cell_Pancreas",0.000180788334271824,"Gastric cancer"
"ionocyte_Trachea",0.00017795857768164,"Gastric cancer"
"epithelial cell_Skin",0.000162482920390078,"Gastric cancer"
"CD4 positive helper T cell_Kidney",0.000149906194683306,"Gastric cancer"
"epithelial cell_Uterus",0.000142490804281071,"Gastric cancer"
"CD4 positive alpha beta T cell_Eye",0.000139137560078786,"Gastric cancer"
"pericyte_Salivary Gland",0.000123219351894609,"Gastric cancer"
"monocyte_Bone Marrow",8.49901206985282e-05,"Gastric cancer"
"erythrocyte_Vasculature",8.35336690188613e-05,"Gastric cancer"
"mast cell_Skin",8.14307096577661e-05,"Gastric cancer"
"pericyte_Muscle",7.80474950746648e-05,"Gastric cancer"
"non classical monocyte_Lymph Node",6.91115180504699e-05,"Gastric cancer"
"enterocyte_Large Intestine",6.40411960417933e-05,"Gastric cancer"
"myeloid cell_Prostate",6.01209189745774e-05,"Gastric cancer"
"acinar cell of salivary gland_Salivary Gland",4.96725927566049e-05,"Gastric cancer"
"double positive alpha beta thymocyte_Trachea",4.96383295856047e-05,"Gastric cancer"
"macrophage_Mammary",4.28117711354228e-05,"Gastric cancer"
"capillary endothelial cell_Tongue",3.28387525277066e-05,"Gastric cancer"
"CD8 positive alpha beta T cell_Large Intestine",1.10991228494306e-05,"Gastric cancer"
"serous cell of epithelium of trachea_Trachea",-1.66039735242453e-06,"Gastric cancer"
"secretory cell_Trachea",-3.92859480625502e-05,"Gastric cancer"
"slow muscle cell_Muscle",-3.95243990333625e-05,"Gastric cancer"
"T cell_Mammary",-4.20488555195415e-05,"Gastric cancer"
"T cell_Lymph Node",-4.22263422468345e-05,"Gastric cancer"
"mast cell_Lymph Node",-4.80128848804676e-05,"Gastric cancer"
"erythrocyte_Bone Marrow",-7.30204949444909e-05,"Gastric cancer"
"mature NK T cell_Blood",-7.9636395141042e-05,"Gastric cancer"
"mature NK T cell_Lymph Node",-9.22980947702837e-05,"Gastric cancer"
"thymocyte_Thymus",-9.52604689354668e-05,"Gastric cancer"
"plasmacytoid dendritic cell_Bladder",-0.000112945335021582,"Gastric cancer"
"CD8 positive alpha beta cytotoxic T cell_Skin",-0.000127361997950456,"Gastric cancer"
"ionocyte_Salivary Gland",-0.000129706809061931,"Gastric cancer"
"memory B cell_Skin",-0.000130332800049505,"Gastric cancer"
"smooth muscle cell_Muscle",-0.000135258189223056,"Gastric cancer"
"plasma cell_Lymph Node",-0.000165117540349283,"Gastric cancer"
"classical monocyte_Lung",-0.000166563315149346,"Gastric cancer"
"innate lymphoid cell_Lymph Node",-0.000170070889115812,"Gastric cancer"
"basal cell_Salivary Gland",-0.000173210095849061,"Gastric cancer"
"pancreatic PP cell_Pancreas",-0.000173905390932246,"Gastric cancer"
"goblet cell_Large Intestine",-0.000186159651465803,"Gastric cancer"
"myofibroblast cell_Lung",-0.000190628561060925,"Gastric cancer"
"CD8 positive alpha beta T cell_Salivary Gland",-0.000204683282000219,"Gastric cancer"
"CD4 positive helper T cell_Salivary Gland",-0.000209100351233109,"Gastric cancer"
"neutrophil_Lung",-0.000212138308941326,"Gastric cancer"
"myofibroblast cell_Fat",-0.000216556376033688,"Gastric cancer"
"neutrophil_Spleen",-0.000219493120819357,"Gastric cancer"
"adventitial cell_Salivary Gland",-0.000234943591122515,"Gastric cancer"
"vein endothelial cell_Mammary",-0.00023650822922702,"Gastric cancer"
"respiratory goblet cell_Lung",-0.000251614131452278,"Gastric cancer"
"fibroblast_Salivary Gland",-0.000253174639428652,"Gastric cancer"
"endothelial cell_Vasculature",-0.000259417124050677,"Gastric cancer"
"mature NK T cell_Skin",-0.000273360837306589,"Gastric cancer"
"smooth muscle cell_Lung",-0.000275311355976061,"Gastric cancer"
"medullary thymic epithelial cell_Thymus",-0.000277808792929612,"Gastric cancer"
"monocyte_Blood",-0.000290412686390613,"Gastric cancer"
"fibroblast_Prostate",-0.000302643698391109,"Gastric cancer"
"endothelial cell_Uterus",-0.000311348069257044,"Gastric cancer"
"naive B cell_Lymph Node",-0.000321811077833169,"Gastric cancer"
"mature NK T cell_Spleen",-0.000322707487126572,"Gastric cancer"
"endothelial cell of artery_Lung",-0.000329187749938445,"Gastric cancer"
"endothelial cell_Trachea",-0.000369357127399707,"Gastric cancer"
"CD8 positive alpha beta T cell_Trachea",-0.000378621092870171,"Gastric cancer"
"monocyte_Salivary Gland",-0.000384092058752585,"Gastric cancer"
"macrophage_Salivary Gland",-0.000385288110364796,"Gastric cancer"
"pigmented ciliary epithelial cell_Eye",-0.000394314001583447,"Gastric cancer"
"endothelial cell of artery_Tongue",-0.000394454133438794,"Gastric cancer"
"retinal blood vessel endothelial cell_Eye",-0.000395280385452188,"Gastric cancer"
"monocyte_Small Intestine",-0.000396445102221177,"Gastric cancer"
"endothelial cell of lymphatic vessel_Muscle",-0.000417797444502887,"Gastric cancer"
"vein endothelial cell_Thymus",-0.000429538827453223,"Gastric cancer"
"club cell_Lung",-0.000429869913461198,"Gastric cancer"
"B cell_Bladder",-0.000457735616192082,"Gastric cancer"
"plasma cell_Mammary",-0.000466047090330961,"Gastric cancer"
"mast cell_Thymus",-0.000473912358972493,"Gastric cancer"
"leukocyte_Tongue",-0.000483107255849919,"Gastric cancer"
"lung microvascular endothelial cell_Lung",-0.000489633859096805,"Gastric cancer"
"macrophage_Lymph Node",-0.000490868818772143,"Gastric cancer"
"CD8 positive alpha beta T cell_Blood",-0.000501868214168495,"Gastric cancer"
"basal cell_Tongue",-0.000502337186356032,"Gastric cancer"
"regulatory T cell_Lymph Node",-0.000509254140189318,"Gastric cancer"
"basal cell_Lung",-0.000528512160580136,"Gastric cancer"
"fibroblast_Bladder",-0.000547279680938371,"Gastric cancer"
"CD4 positive alpha beta memory T cell_Spleen",-0.000558254407103722,"Gastric cancer"
"endothelial cell of vascular tree_Muscle",-0.000563300479568646,"Gastric cancer"
"CD141 positive myeloid dendritic cell_Skin",-0.000582876050349875,"Gastric cancer"
"endothelial cell of lymphatic vessel_Salivary Gland",-0.000592802333071152,"Gastric cancer"
"mature NK T cell_Salivary Gland",-0.000596798733270094,"Gastric cancer"
"CD8 positive alpha beta T cell_Muscle",-0.000605773975720939,"Gastric cancer"
"radial glial cell_Eye",-0.0006159634024234,"Gastric cancer"
"macrophage_Liver",-0.00061950725800691,"Gastric cancer"
"duodenum glandular cell_Small Intestine",-0.000635307169233624,"Gastric cancer"
"CD8 positive alpha beta T cell_Prostate",-0.00063774580627458,"Gastric cancer"
"goblet cell_Small Intestine",-0.000653057633354232,"Gastric cancer"
"memory B cell_Salivary Gland",-0.000655084584228183,"Gastric cancer"
"myeloid cell_Pancreas",-0.0006694128157768,"Gastric cancer"
"mast cell_Muscle",-0.00068433163638656,"Gastric cancer"
"fibroblast_Eye",-0.000707620405846412,"Gastric cancer"
"naive B cell_Thymus",-0.000719357929353938,"Gastric cancer"
"naive thymus derived CD8 positive alpha beta T cell_Skin",-0.00072445150250488,"Gastric cancer"
"T cell_Liver",-0.000737606019212275,"Gastric cancer"
"mature NK T cell_Uterus",-0.000738921669037503,"Gastric cancer"
"plasma cell_Liver",-0.000743489741860884,"Gastric cancer"
"CD8 positive alpha beta memory T cell_Skin",-0.000757105625383702,"Gastric cancer"
"type I NK T cell_Blood",-0.000775909610985346,"Gastric cancer"
"stromal cell_Skin",-0.000781005054614109,"Gastric cancer"
"fibroblast_Large Intestine",-0.000784881720885547,"Gastric cancer"
"fibroblast_Tongue",-0.000818249372381715,"Gastric cancer"
"DN1 thymic pro T cell_Thymus",-0.00082212052719363,"Gastric cancer"
"mature NK T cell_Vasculature",-0.000836060543572926,"Gastric cancer"
"fibroblast_Trachea",-0.00083774711877525,"Gastric cancer"
"basal cell_Trachea",-0.00085247939773094,"Gastric cancer"
"fibroblast of breast_Mammary",-0.000857787606526356,"Gastric cancer"
"mast cell_Bladder",-0.000859326920461558,"Gastric cancer"
"skeletal muscle satellite stem cell_Muscle",-0.000887500710409286,"Gastric cancer"
"CD8 positive alpha beta T cell_Bone Marrow",-0.000906329452132836,"Gastric cancer"
"CD141 positive myeloid dendritic cell_Blood",-0.000908473966066839,"Gastric cancer"
"unknown_Heart",-0.000916820209515979,"Gastric cancer"
"CD8 positive alpha beta T cell_Thymus",-0.000917432237957768,"Gastric cancer"
"pericyte_Lung",-0.000929880585203871,"Gastric cancer"
"monocyte_Liver",-0.000953178031234533,"Gastric cancer"
"large intestine goblet cell_Large Intestine",-0.000954754994625791,"Gastric cancer"
"naive B cell_Salivary Gland",-0.000955136712144422,"Gastric cancer"
"CD4 positive helper T cell_Thymus",-0.000955766741991876,"Gastric cancer"
"leukocyte_Uterus",-0.000964275718262644,"Gastric cancer"
"adipocyte_Eye",-0.000971604999105622,"Gastric cancer"
"macrophage_Trachea",-0.00100116698438133,"Gastric cancer"
"cell of skeletal muscle_Skin",-0.00101000253403583,"Gastric cancer"
"macrophage_Prostate",-0.00101499629790348,"Gastric cancer"
"plasma cell_Pancreas",-0.00102928372880278,"Gastric cancer"
"smooth muscle cell_Bladder",-0.00104659201813659,"Gastric cancer"
"monocyte_Large Intestine",-0.00105566887224851,"Gastric cancer"
"mast cell_Fat",-0.00105707869831896,"Gastric cancer"
"T cell_Blood",-0.00106267211792118,"Gastric cancer"
"T cell_Prostate",-0.00106735090428148,"Gastric cancer"
"fibroblast_Liver",-0.00107480765376493,"Gastric cancer"
"vascular associated smooth muscle cell_Thymus",-0.00107892321955069,"Gastric cancer"
"pericyte_Bladder",-0.00109387396353613,"Gastric cancer"
"macrophage_Blood",-0.00110245648842591,"Gastric cancer"
"T cell_Skin",-0.0011070486068683,"Gastric cancer"
"naive B cell_Spleen",-0.00111381554429462,"Gastric cancer"
"tongue muscle cell_Tongue",-0.00111660241607029,"Gastric cancer"
"endothelial cell of lymphatic vessel_Bladder",-0.00113951052766091,"Gastric cancer"
"mature NK T cell_Fat",-0.00115448205710667,"Gastric cancer"
"endothelial cell_Kidney",-0.00115857155472106,"Gastric cancer"
